"station.location","date","rre150d0","tre200d0","tre200dn","tre200dx","ure200d0","Station","Station.height.m..a..sea.level","Latitude","Longitude","Climate.region","Canton"
"ALT",2019-08-05,0.5,22.7,17.5,29,64.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-06,21.8,19.7,16,25.9,81.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-07,8.3,18.2,15.6,22.2,89.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-08,0,19.8,14.4,25.5,78.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-09,4.3,22.6,14,29.8,68.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-10,2.2,19.6,16.2,21.9,86.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-11,20.8,19.8,14,26.6,78.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-12,14.3,16.6,14.3,18.7,90.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-13,0.4,15.6,12.4,18.5,84.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-14,0,15.7,10,21.7,73,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-15,2.1,16.6,10.2,22.2,77.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-16,0,17.9,13.5,23.1,71.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-17,0,18.7,12.5,23.7,72.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-18,7.7,22.1,13,29.2,64.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-19,1.6,19.7,17.4,23.9,80.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-20,16.7,16,13.4,18.1,89.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-21,0,16,12,19.9,81.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-22,0,16.9,14.8,18.7,84.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-23,0,17,14.1,19.1,84.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-24,0,18.2,12.8,24.2,83,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-25,0,19.4,12.6,26.3,75.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-26,0,19.1,12.4,26.6,72.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-27,0,20.7,12.9,27.4,71,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-28,0,21.2,16.9,26.5,71.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-29,0.6,19.6,15.1,24.9,79.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-30,0,20.1,13.1,26.4,76.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-08-31,0,20.2,14.4,25.6,73.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-01,10.6,18.9,14.1,23.3,77.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-02,1.2,16.1,11.7,17.5,83.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-03,0,15.4,9.8,20.8,81.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-04,0,16.3,9.1,23.3,78.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-05,29.5,13.8,10,17.8,85.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-06,9.9,11.9,9.1,14.5,84.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-07,8.9,12.8,11,15.8,87.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-08,6.2,10.8,9.7,12.4,88,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-09,0,12.4,9.3,16.9,77.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-10,0,13.4,7.5,18.9,79.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-11,0,15.5,9,20.6,77,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-12,0,16.3,11.2,22.1,80.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-13,0,16.5,10.2,23.4,81,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-14,0,16.2,10.4,20.7,87.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-15,0,17.6,10.5,24.8,81.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-16,0,19.1,12.2,26.4,77,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-17,0,18.4,13.8,23.6,76.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-18,0,15.9,14.2,17,75.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-19,0,13.7,9.5,16.3,72,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-20,0,12.8,8.7,17.2,78.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-21,0,15.5,8,22.2,71.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-22,7.4,19.8,16.1,23.3,63.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-23,4.8,13.7,9.4,17.4,86.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-24,2.1,12.3,6.2,16.2,86.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-25,3.3,14,12.1,16.9,87.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-26,2.5,13.9,11,17.7,91,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-27,1.6,15.9,9.6,22.3,81.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-28,0,15.6,11.6,19.8,75.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-29,0,14.4,8.2,20.1,77.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-09-30,0,15.7,9.9,19.2,74.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-01,11.2,14.6,7.9,20.9,79.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-02,21.3,13.2,7.1,17.5,83.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-03,0,9.1,5,13.9,78.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-04,7.3,10,6,12,83.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-05,4.5,12.1,9.8,14.9,89,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-06,16.3,12.6,8.9,15.7,87,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-07,0,10.1,5.9,16,79.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-08,0.1,11.2,5.7,16,77.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-09,13.8,11.7,9.1,14.1,91,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-10,0,11.2,6.6,16.7,79.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-11,0,9.6,3.7,15.6,79.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-12,0,11.1,4.1,17.1,79.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-13,0,12.6,6.6,19.5,82.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-14,0,16.6,8.4,22.7,63.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-15,29.7,16.7,8.9,22.8,64.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-16,0,9.9,6.2,15.1,82.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-17,0,11.7,5.9,16,79.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-18,0,13,8.9,17.7,80.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-19,0,14.4,11.7,17.3,81.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-20,1.4,21.2,13.2,23.4,42.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-21,17.3,14.6,13.3,16.2,88.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-22,0,13.1,9.4,14.7,92.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-23,0,22.3,12,25.7,33.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-24,0,17.2,13.4,22.5,62.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-25,0,13.6,7.2,16.8,82,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-26,0,10.5,6.3,16.5,87.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-27,0.3,11.6,5.5,17,82.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-28,17,12.7,11.4,13.9,93.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-29,9.5,10.3,9.6,11.6,91.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-30,11.1,9.4,8.6,10.3,91.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-10-31,3.8,10,9.1,10.9,91.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-01,0.9,10.9,8.9,13.1,90.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-02,0.1,14,11.7,16.3,70.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-03,5,11.4,8.7,14.1,82.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-04,1.9,10.5,5.5,15.4,75.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-05,12.4,8.7,4.8,10.7,90,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-06,0.8,6.9,3,9.8,89,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-07,7.8,6.3,1,10.2,80.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-08,15.2,3.9,0.8,5.8,92.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-09,0,4.3,-0.9,7.9,84.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-10,0,1.8,-2.5,7.1,85.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-11,3.8,3.7,-0.8,6.7,82.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-12,0,4.4,2.3,7.8,86.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-13,0,3.9,-1.1,7.9,79.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-14,6.5,9.3,-2.1,12.5,38.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-15,2.2,6.8,5.5,10.5,80.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-16,2,5,2.1,8.1,84.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-17,13.1,2.5,0.4,4.7,93.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-18,0,2.9,0.1,5.8,90.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-19,0,3.5,0.3,5.1,89.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-20,0,4.5,3.5,5.5,82.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-21,0,4.2,1.7,5.6,87.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-22,0,8.4,3.9,15.4,67.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-23,0,13.6,8.3,16,49.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-24,0,8.4,4.6,11.7,80.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-25,0.6,7.2,4,9.5,87.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-26,0,6.9,3.6,10.1,91.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-27,0.7,9.9,5.4,17.2,75.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-28,5,7,5,9.1,90.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-29,14.6,6.1,5,7,93.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-11-30,0,4.2,0.4,7.2,86.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-01,0.8,6.1,1.7,12.2,73,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-02,0.1,4.5,3.2,5.6,85.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-03,0,3.1,2,4.1,75.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-04,0,2.5,0.3,4.5,79.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-05,0,0.9,-1.2,2.5,93.2,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-06,0,-0.2,-2,2.6,97.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-07,0,5.7,1,10.5,79.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-08,0.5,4,-0.9,8.1,77.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-09,19,6,4.6,8.1,84,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-10,0.6,1.8,-4.2,5.1,76.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-11,2,0.5,-4.3,3.3,85.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-12,0.1,2,-2,5.3,79,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-13,3.5,4.6,2.2,8.7,68.3,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-14,0.2,5.9,1.3,12.5,77.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-15,0,6.6,0.1,14.6,69.4,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-16,0,16.2,9.3,17.6,32.7,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-17,0,17.2,16,18.2,33.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-18,0,10.3,7.2,18.1,67.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-19,0,16.9,15.8,18.7,32.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-20,10,13.8,4.8,17.3,48.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-21,1.7,5.3,1.6,7.3,92.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-22,6.9,6.9,3.9,10.7,77.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-23,13,7.2,4.4,9.1,67,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-24,10.5,5.4,2.1,11.6,87,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-25,0.2,8,1.3,11.5,67.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-26,3.6,3,-2.1,6.1,82.9,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-27,7.9,4.9,3.2,6.3,94.1,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-28,0,4.6,-0.3,7.2,85.5,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-29,0,0,-2.3,3.6,88.6,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-30,0,0.4,-1.4,1.7,92,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ALT",2019-12-31,0,0.2,-1.5,2.3,98.8,"Altdorf",438,46.887069,8.621894,"Central Alpine north slope","UR"
"ANT",2019-01-01,0.5,-4.9,-13.1,-0.5,90.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-02,2.1,-4.8,-7.1,-1.3,78.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-03,0,-8.6,-12.3,-7.2,73.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-04,0,-9.7,-17.6,-6,74.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-05,7.7,-5.6,-11.2,-2.5,84.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-06,2,-3.1,-3.6,-2.5,90.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-07,0.4,-5.6,-10.7,-3.1,87.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-08,11.4,-3.2,-6.4,-0.4,86.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-09,8.8,-5.5,-7.5,-3.1,83.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-10,0.1,-7.2,-8.1,-6.2,85.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-11,3,-8.6,-10.6,-7.1,76.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-12,14.8,-3.7,-7.7,-2,89.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-13,44.5,-0.6,-3.8,1.8,91.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-14,16.8,-1.6,-3.6,2.1,86.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-15,0,-7.1,-18,-3.1,85.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-16,0,-5.8,-20.4,3.4,68.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-17,1.7,-0.8,-5.7,2.8,72,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-18,0.1,-8.2,-15.3,-3.9,68.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-19,0,-5.9,-13.8,-2,58.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-20,0,-15,-22.4,-6,75.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-21,0,-13.6,-24.6,-4.5,80.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-22,0,-19,-26.6,-8.9,79.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-23,0,-16.6,-25.9,-4.8,72.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-24,0,-13.2,-24,-7.3,77.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-25,0.9,-11.9,-21.1,-7.7,77.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-26,0,-8.5,-15.9,-1.2,86.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-27,3.3,-1.1,-10.8,2.4,64.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-28,1.6,-5.1,-5.9,-4.1,73,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-29,0.1,-5.9,-9.2,-4,67.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-30,0,-7.6,-19.2,-2.3,66.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-01-31,0,-7.6,-19.6,-2.6,60.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-01,0.3,-1,-3.7,1.5,71,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-02,12.8,-0.3,-2.1,2.8,81.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-03,2,-4.2,-6.7,-1.9,89.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-04,0,-11.2,-18.7,-4,78.4,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-05,0,-13.8,-21.6,-2.2,78.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-06,0,-11.4,-23.3,1,68.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-07,0.5,-1.4,-10.4,5.3,54.8,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-08,0,-2.1,-11,3.9,61.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-09,0,1.6,-2.6,5.6,52.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-10,13.1,0.9,-3,3.2,65.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-11,3.7,-4,-4.9,-2,81.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-12,0,-5.4,-13.9,-1.8,80.2,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-13,0,-8.9,-18.8,4,79.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-14,0,-8.3,-18,3.8,77.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-15,0,-8.4,-18,3.9,75,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-16,0,-8.6,-16.3,4.5,72.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-17,0,-7.6,-19.8,6.4,67.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-18,0,-2.1,-15.1,9.4,52.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-19,0,-7.7,-17.6,3.7,71.9,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-20,0,-6.9,-14.8,3.5,78.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-21,0,-5.5,-14.9,6.1,79.1,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-22,0,2,-6.7,4.9,76.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-23,0,-3.5,-11.7,4.7,73.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-24,0,-3.6,-11.2,5.4,75.3,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-25,0,-2.1,-10.7,7.4,72.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-26,0,-4.5,-11.1,5.1,74.7,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-27,0,-3.1,-12.2,6.5,76,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-02-28,0,1.8,-7.9,9.7,64.6,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
"ANT",2019-03-01,7.8,0.3,-0.9,2.2,88.5,"Andermatt",1438,46.630914,8.580553,"Central Alpine north slope","UR"
